Ville1,Ville2,Distance,Vitesse,Statut
803,945,190,61,utilisable
803,951,364,104,utilisable
803,961,264,118,utilisable
803,970,250,78,utilisable
803,987,316,112,utilisable
803,994,467,68,non_utilisable
803,998,277,92,utilisable
804,807,283,112,non_utilisable
804,819,353,88,utilisable
804,821,351,95,non_utilisable
804,832,57,126,utilisable
804,844,110,102,non_utilisable
804,845,269,63,utilisable
804,857,350,118,utilisable
804,863,397,129,utilisable
804,864,62,80,non_utilisable
804,884,161,95,utilisable
804,885,469,129,utilisable
804,890,330,72,utilisable
804,892,370,92,utilisable
804,900,223,113,utilisable
804,902,260,110,utilisable
804,916,347,96,utilisable
804,919,222,84,utilisable
804,922,129,107,non_utilisable
804,961,151,123,utilisable
804,963,394,112,utilisable
804,964,70,93,utilisable
804,979,124,73,non_utilisable
804,993,304,67,utilisable
805,839,442,105,utilisable
805,844,435,91,utilisable
805,852,94,77,utilisable
805,853,398,61,utilisable
805,859,425,126,utilisable
805,886,180,107,utilisable
805,887,295,103,utilisable
805,892,139,127,utilisable
805,896,398,130,utilisable
805,919,144,103,utilisable
805,953,329,118,utilisable
805,954,321,118,utilisable
805,956,371,114,non_utilisable
805,959,429,78,utilisable
805,970,72,93,utilisable
805,982,392,70,utilisable
805,988,402,117,utilisable
805,990,401,73,utilisable
806,807,425,77,non_utilisable
806,809,442,119,utilisable
806,818,117,106,utilisable
806,819,117,93,non_utilisable
806,830,495,94,non_utilisable
806,844,411,90,utilisable
806,864,236,79,non_utilisable
806,869,375,69,non_utilisable
806,895,66,81,utilisable
806,907,258,125,utilisable
806,910,224,111,utilisable
806,915,347,118,utilisable
806,924,389,88,non_utilisable
806,925,406,111,utilisable
806,941,83,109,utilisable
806,959,244,125,utilisable
806,962,211,63,utilisable
806,976,316,117,non_utilisable
806,986,167,121,utilisable
806,990,234,62,non_utilisable
807,821,201,77,non_utilisable
807,823,234,120,utilisable
807,826,480,101,utilisable
807,828,200,70,utilisable
807,861,131,119,utilisable
807,867,243,127,utilisable
807,883,405,99,non_utilisable
807,893,205,115,non_utilisable
807,896,385,101,utilisable
807,897,497,130,utilisable
807,909,483,67,utilisable
807,923,78,98,utilisable
807,935,62,129,utilisable
807,941,411,84,utilisable
807,945,52,77,utilisable
807,950,350,123,utilisable
807,953,381,125,non_utilisable
807,954,461,74,utilisable
807,973,142,87,non_utilisable
807,974,310,72,non_utilisable
807,982,75,122,utilisable
807,994,327,110,non_utilisable
808,826,229,85,utilisable
808,840,420,82,utilisable
808,850,172,124,non_utilisable
808,852,185,111,utilisable
808,855,240,130,utilisable
808,870,139,64,non_utilisable
808,875,343,73,utilisable
808,876,112,90,utilisable
808,900,90,92,utilisable
808,917,67,130,non_utilisable
808,926,222,125,utilisable
808,938,161,67,utilisable
808,957,469,100,utilisable
808,970,440,129,utilisable
808,971,234,104,utilisable
808,993,364,90,utilisable
808,995,423,70,utilisable
809,812,410,61,utilisable
809,814,122,120,utilisable
809,817,177,82,non_utilisable
809,868,139,100,non_utilisable
809,877,405,72,non_utilisable
809,919,146,108,utilisable
809,925,383,101,utilisable
809,938,458,114,utilisable
809,944,366,108,non_utilisable
809,959,366,93,utilisable
809,983,178,90,utilisable
809,997,174,128,utilisable
810,816,272,120,utilisable
810,839,356,76,utilisable
810,867,342,128,utilisable
810,889,207,91,non_utilisable
810,894,374,108,non_utilisable
810,898,234,108,utilisable
810,917,263,105,non_utilisable
810,921,208,128,utilisable
810,926,182,70,utilisable
810,927,394,62,utilisable
810,934,439,77,utilisable
810,954,260,67,utilisable
810,960,384,70,utilisable
810,961,446,63,utilisable
810,978,233,98,utilisable
810,983,395,84,utilisable
810,986,361,106,utilisable
810,998,478,63,utilisable
810,999,175,84,utilisable
811,827,465,103,utilisable
811,844,317,112,utilisable
811,845,228,82,utilisable
811,868,77,82,non_utilisable
811,889,424,60,utilisable
811,892,80,96,utilisable
811,897,124,102,utilisable
811,899,478,129,non_utilisable
811,902,382,120,utilisable
811,906,248,104,utilisable
811,907,357,75,utilisable
811,924,342,114,utilisable
811,937,62,79,utilisable
811,948,136,111,utilisable
811,951,58,112,utilisable
811,953,338,88,utilisable
811,958,176,68,utilisable
811,962,106,71,utilisable
811,966,362,98,non_utilisable
811,990,238,89,utilisable
812,823,293,108,utilisable
812,825,145,81,utilisable
812,832,208,94,utilisable
812,845,134,78,non_utilisable
812,847,321,62,utilisable
812,876,387,101,non_utilisable
812,879,73,70,utilisable
812,883,177,128,utilisable
812,904,357,92,utilisable
812,927,200,104,utilisable
812,937,494,128,utilisable
812,943,318,98,non_utilisable
812,944,296,114,utilisable
812,957,456,80,utilisable
812,959,470,98,utilisable
812,963,238,112,utilisable
812,970,459,121,utilisable
812,977,337,124,utilisable
812,994,416,91,utilisable
813,824,313,120,utilisable
813,831,260,110,utilisable
813,847,92,86,utilisable
813,853,223,120,utilisable
813,855,451,66,non_utilisable
813,859,492,79,non_utilisable
813,889,423,100,utilisable
813,893,399,84,utilisable
813,895,432,104,non_utilisable
813,896,278,105,non_utilisable
813,901,273,69,utilisable
813,915,218,86,non_utilisable
813,917,330,129,utilisable
813,924,308,111,non_utilisable
813,931,389,117,non_utilisable
813,942,72,86,non_utilisable
813,950,297,112,utilisable
813,951,246,130,utilisable
813,954,89,70,utilisable
813,958,364,73,utilisable
813,959,273,80,utilisable
813,960,59,109,non_utilisable
813,980,340,88,non_utilisable
813,987,323,76,utilisable
814,823,144,86,non_utilisable
814,833,54,94,utilisable
814,871,153,78,utilisable
814,882,492,93,utilisable
814,884,212,106,utilisable
814,886,63,126,utilisable
814,895,304,65,non_utilisable
814,910,124,108,utilisable
814,924,190,98,utilisable
814,934,343,68,utilisable
814,960,433,84,utilisable
814,968,424,88,non_utilisable
814,969,390,101,utilisable
814,991,378,80,utilisable
814,993,325,126,utilisable
814,996,415,105,utilisable
815,817,80,74,utilisable
815,830,288,119,non_utilisable
815,838,166,126,non_utilisable
815,849,357,83,non_utilisable
815,850,204,100,utilisable
815,857,64,125,utilisable
815,863,112,119,utilisable
815,869,163,83,utilisable
815,885,157,122,utilisable
815,897,115,127,utilisable
815,901,236,101,utilisable
815,902,319,99,non_utilisable
815,904,64,75,utilisable
815,913,176,70,utilisable
815,914,354,69,utilisable
815,921,161,106,utilisable
815,923,72,119,utilisable
815,951,225,95,non_utilisable
815,967,382,116,utilisable
815,968,409,108,utilisable
815,976,321,65,non_utilisable
815,977,64,124,utilisable
815,979,166,67,utilisable
815,989,210,113,utilisable
816,823,201,65,utilisable
816,824,458,101,utilisable
816,831,328,69,utilisable
816,835,303,80,utilisable
816,837,441,95,utilisable
816,839,499,62,utilisable
816,844,385,111,utilisable
816,845,82,111,utilisable
816,873,88,60,utilisable
816,880,223,87,utilisable
816,887,264,112,utilisable
816,889,309,64,utilisable
816,897,484,63,non_utilisable
816,904,411,73,utilisable
816,911,178,127,utilisable
816,924,466,106,utilisable
816,930,98,75,utilisable
816,935,323,66,utilisable
816,954,272,100,non_utilisable
816,958,336,105,utilisable
816,964,166,107,utilisable
816,974,190,86,utilisable
816,975,337,103,non_utilisable
817,820,320,69,utilisable
817,821,279,97,utilisable
817,822,248,117,utilisable
817,826,56,91,non_utilisable
817,832,189,73,utilisable
817,861,406,78,utilisable
817,873,95,125,utilisable
817,879,342,78,utilisable
817,893,105,66,non_utilisable
817,906,263,90,utilisable
817,921,128,69,utilisable
817,924,423,77,utilisable
817,927,50,83,utilisable
817,936,293,71,utilisable
817,941,161,76,utilisable
817,946,140,124,utilisable
817,948,160,95,utilisable
817,951,201,85,utilisable
817,963,352,104,utilisable
817,965,93,93,utilisable
817,993,87,127,utilisable
817,996,96,60,utilisable
818,828,115,115,non_utilisable
818,839,413,86,utilisable
818,843,482,108,non_utilisable
818,847,79,94,utilisable
818,848,487,122,utilisable
818,852,76,111,utilisable
818,857,473,116,utilisable
818,871,173,82,utilisable
818,888,90,82,non_utilisable
818,907,169,62,utilisable
818,942,310,109,utilisable
818,958,213,128,utilisable
818,971,414,126,utilisable
818,973,414,96,non_utilisable
818,983,315,71,utilisable
819,829,429,125,utilisable
819,848,451,114,utilisable
819,859,393,64,utilisable
819,861,288,103,utilisable
819,883,114,95,utilisable
819,906,308,128,utilisable
819,923,52,122,utilisable
819,945,437,105,utilisable
819,953,76,72,utilisable
819,955,300,104,utilisable
819,961,484,123,non_utilisable
819,966,432,95,utilisable
820,841,219,74,non_utilisable
820,848,498,100,utilisable
820,858,371,126,utilisable
820,865,102,107,utilisable
820,875,92,89,non_utilisable
820,876,313,69,non_utilisable
820,881,357,104,non_utilisable
820,893,439,117,utilisable
820,898,492,94,utilisable
820,905,261,96,utilisable
820,926,166,106,utilisable
820,939,233,112,utilisable
820,952,463,91,utilisable
820,954,166,99,non_utilisable
820,961,292,100,utilisable
820,971,365,103,utilisable
820,973,355,75,non_utilisable
820,977,388,95,utilisable
820,989,500,78,utilisable
820,990,452,116,utilisable
820,993,499,72,utilisable
821,833,63,102,utilisable
821,840,130,68,non_utilisable
821,847,201,70,utilisable
821,849,183,63,utilisable
821,851,185,87,utilisable
821,873,138,123,non_utilisable
821,887,95,74,non_utilisable
821,900,179,123,utilisable
821,901,177,96,non_utilisable
821,903,478,82,utilisable
821,909,240,105,utilisable
821,913,297,103,utilisable
821,920,471,118,utilisable
821,932,371,119,utilisable
821,937,278,82,utilisable
821,939,52,124,utilisable
821,972,306,67,non_utilisable
821,978,383,91,utilisable
822,836,197,103,utilisable
822,842,58,84,utilisable
822,852,303,107,non_utilisable
822,855,371,73,utilisable
822,857,165,67,utilisable
822,858,167,85,utilisable
822,887,328,106,utilisable
822,902,128,90,utilisable
822,906,213,65,utilisable
822,915,309,123,utilisable
822,955,463,130,utilisable
822,988,425,84,non_utilisable
822,991,341,76,non_utilisable
822,992,252,79,utilisable
822,996,184,73,utilisable
823,835,355,80,utilisable
823,841,470,102,utilisable
823,853,429,61,utilisable
823,857,472,89,utilisable
823,864,470,62,utilisable
823,872,226,107,non_utilisable
823,873,314,127,utilisable
823,893,395,96,utilisable
823,895,358,109,non_utilisable
823,900,450,111,utilisable
823,909,291,95,utilisable
823,963,473,78,utilisable
823,984,351,90,utilisable
823,993,152,121,utilisable
824,833,245,117,utilisable
824,835,469,95,non_utilisable
824,836,372,127,utilisable
824,843,224,113,non_utilisable
824,857,178,114,non_utilisable
824,860,161,115,utilisable
824,877,79,105,utilisable
824,878,418,107,non_utilisable
824,882,439,85,non_utilisable
824,899,187,96,utilisable
824,900,153,74,utilisable
824,908,337,86,utilisable
824,920,279,123,utilisable
824,932,331,128,utilisable
824,940,272,102,utilisable
824,952,322,103,non_utilisable
824,956,360,84,utilisable
824,999,462,82,utilisable
825,844,175,86,utilisable
825,848,331,60,utilisable
825,862,389,99,utilisable
825,883,379,117,utilisable
825,892,297,72,utilisable
825,896,312,98,non_utilisable
825,897,400,100,utilisable
825,902,113,81,utilisable
825,905,415,104,utilisable
825,906,206,115,non_utilisable
825,971,249,116,utilisable
826,848,288,76,utilisable
826,852,306,114,utilisable
826,859,381,81,non_utilisable
826,870,439,65,utilisable
826,881,252,84,utilisable
826,891,373,76,non_utilisable
826,895,457,99,non_utilisable
826,905,355,67,utilisable
826,911,263,90,utilisable
826,933,231,77,non_utilisable
826,943,114,124,utilisable
826,948,250,85,utilisable
826,951,100,120,non_utilisable
826,955,249,95,utilisable
826,964,142,72,utilisable
827,829,278,83,non_utilisable
827,830,130,88,utilisable
827,831,494,71,utilisable
827,833,391,117,utilisable
827,842,262,65,non_utilisable
827,845,285,72,utilisable
827,853,92,63,utilisable
827,879,280,73,non_utilisable
827,886,301,119,utilisable
827,889,199,64,utilisable
827,893,397,119,utilisable
827,903,184,102,non_utilisable
827,907,471,77,utilisable
827,922,118,125,utilisable
827,931,477,128,utilisable
827,941,491,97,utilisable
827,967,50,78,utilisable
827,968,261,82,utilisable
827,972,466,107,utilisable
827,980,289,88,utilisable
827,981,264,123,utilisable
827,985,65,76,utilisable
828,838,476,115,non_utilisable
828,841,62,87,utilisable
828,843,392,76,utilisable
828,855,433,74,utilisable
828,866,340,98,non_utilisable
828,867,412,92,utilisable
828,878,410,120,utilisable
828,910,126,113,utilisable
828,917,388,100,utilisable
828,923,144,87,utilisable
828,925,223,89,utilisable
828,937,65,86,utilisable
828,950,485,73,non_utilisable
828,963,445,126,utilisable
828,984,144,64,utilisable
828,989,418,124,utilisable
829,842,489,112,utilisable
829,860,428,85,non_utilisable
829,867,350,114,utilisable
829,872,283,125,non_utilisable
829,879,362,112,utilisable
829,880,308,80,utilisable
829,889,311,83,utilisable
829,905,442,97,utilisable
829,917,130,71,utilisable
829,927,190,67,utilisable
829,931,88,61,non_utilisable
829,936,98,120,utilisable
829,945,418,97,non_utilisable
829,946,436,88,utilisable
829,960,116,87,utilisable
829,965,234,100,utilisable
829,997,408,86,non_utilisable
830,836,134,94,utilisable
830,842,471,83,utilisable
830,850,475,126,utilisable
830,856,205,119,utilisable
830,860,393,75,utilisable
830,877,474,93,utilisable
830,885,97,69,utilisable
830,890,75,74,non_utilisable
830,897,264,65,utilisable
830,900,452,71,utilisable
830,908,225,69,utilisable
830,924,460,127,utilisable
830,929,484,62,non_utilisable
830,937,449,84,utilisable
830,940,232,98,utilisable
830,942,210,94,utilisable
830,981,142,82,non_utilisable
830,985,107,61,utilisable
830,994,177,76,utilisable
831,835,162,62,non_utilisable
831,856,476,76,utilisable
831,857,92,80,utilisable
831,865,438,126,utilisable
831,868,248,92,utilisable
831,884,477,92,utilisable
831,890,167,122,utilisable
831,899,277,75,non_utilisable
831,906,306,70,utilisable
831,946,302,76,utilisable
831,949,343,96,utilisable
831,968,402,81,utilisable
831,991,408,63,utilisable
832,847,390,91,utilisable
832,861,364,109,utilisable
832,862,247,116,non_utilisable
832,889,431,80,utilisable
832,895,327,83,utilisable
832,907,96,85,utilisable
832,916,439,118,utilisable
832,921,145,108,non_utilisable
832,929,460,115,utilisable
832,934,291,85,utilisable
832,955,221,106,utilisable
832,966,278,88,non_utilisable
832,979,161,70,non_utilisable
832,980,462,110,utilisable
832,981,69,75,non_utilisable
832,984,302,91,utilisable
832,992,450,63,utilisable
833,861,330,107,non_utilisable
833,870,69,61,utilisable
833,871,272,126,utilisable
833,893,454,104,utilisable
833,894,274,64,utilisable
833,913,143,77,utilisable
833,924,204,85,non_utilisable
833,942,375,125,utilisable
833,961,238,75,utilisable
833,968,275,105,utilisable
833,973,412,74,utilisable
833,975,78,111,utilisable
833,996,224,75,utilisable
834,851,163,60,utilisable
834,865,347,105,utilisable
834,872,360,68,utilisable
834,874,362,118,utilisable
834,875,282,92,utilisable
834,881,52,121,non_utilisable
834,886,298,111,utilisable
834,892,120,110,utilisable
834,896,248,119,utilisable
834,898,122,89,non_utilisable
834,903,441,69,utilisable
834,905,433,114,non_utilisable
834,906,370,69,utilisable
834,938,308,88,non_utilisable
834,941,263,115,non_utilisable
834,946,474,109,utilisable
834,965,422,61,utilisable
834,966,109,87,utilisable
834,969,120,69,non_utilisable
834,974,235,86,utilisable
834,989,222,103,utilisable
834,993,293,99,non_utilisable
834,995,398,122,utilisable
834,999,310,105,utilisable
835,866,496,66,utilisable
835,868,384,110,non_utilisable
835,895,248,83,non_utilisable
835,898,454,106,utilisable
835,917,126,72,utilisable
835,924,383,110,utilisable
835,927,79,115,utilisable
835,936,370,66,utilisable
835,943,383,102,utilisable
835,948,417,110,utilisable
835,957,90,90,non_utilisable
835,962,378,87,utilisable
835,975,65,108,utilisable
835,979,169,108,utilisable
835,982,423,123,non_utilisable
835,984,165,120,utilisable
835,985,107,68,utilisable
835,986,293,105,non_utilisable
836,839,368,74,utilisable
836,842,115,90,utilisable
836,848,412,81,utilisable
836,860,144,73,utilisable
836,862,165,107,utilisable
836,864,266,121,utilisable
836,885,361,71,utilisable
836,891,370,118,non_utilisable
836,900,472,117,utilisable
836,919,421,79,utilisable
836,920,131,83,utilisable
836,924,396,108,utilisable
836,926,64,86,non_utilisable
836,931,432,90,utilisable
836,932,235,73,utilisable
836,934,106,112,utilisable
836,939,351,89,utilisable
836,940,443,103,utilisable
836,947,325,80,non_utilisable
836,961,492,117,utilisable
836,976,366,89,utilisable
836,979,222,117,non_utilisable
836,999,263,105,utilisable
837,840,174,124,utilisable
837,848,292,125,non_utilisable
837,856,499,113,utilisable
837,857,275,118,utilisable
837,862,361,112,non_utilisable
837,899,54,97,utilisable
837,913,75,71,utilisable
837,920,396,91,utilisable
837,921,267,129,utilisable
837,939,449,74,utilisable
837,941,401,92,utilisable
837,966,287,70,non_utilisable
837,980,151,120,utilisable
837,984,343,95,utilisable
838,839,476,92,utilisable
838,856,152,88,utilisable
838,864,370,101,utilisable
838,873,211,96,non_utilisable
838,876,159,71,utilisable
838,885,373,123,utilisable
838,897,235,64,utilisable
838,898,437,71,utilisable
838,908,396,67,utilisable
838,913,329,104,utilisable
838,936,318,112,utilisable
838,964,289,100,utilisable
838,978,145,73,utilisable
839,842,348,60,utilisable
839,843,367,104,utilisable
839,866,403,109,utilisable
839,873,240,116,utilisable
839,888,386,81,utilisable
839,890,490,118,utilisable
839,895,334,83,non_utilisable
839,941,471,86,utilisable
839,951,105,125,utilisable
839,962,297,84,utilisable
839,964,267,90,utilisable
839,968,234,93,utilisable
839,981,98,129,utilisable
839,993,247,130,utilisable
840,853,136,98,utilisable
840,874,87,96,utilisable
840,876,183,118,utilisable
840,886,441,83,utilisable
840,889,492,127,non_utilisable
840,903,134,119,non_utilisable
840,943,442,70,utilisable
840,960,215,129,utilisable
840,963,295,96,utilisable
840,982,438,64,utilisable
840,984,231,88,utilisable
841,859,284,121,non_utilisable
841,866,232,127,non_utilisable
841,872,303,88,utilisable
841,874,463,70,utilisable
841,878,154,120,utilisable
841,894,326,127,non_utilisable
841,900,163,109,utilisable
841,931,435,102,utilisable
841,940,93,64,utilisable
841,950,499,77,utilisable
841,956,230,99,utilisable
841,964,496,101,utilisable
841,971,202,120,non_utilisable
841,979,195,126,utilisable
841,998,224,124,utilisable
842,859,326,115,utilisable
842,862,286,63,non_utilisable
842,866,412,65,utilisable
842,870,478,99,non_utilisable
842,879,144,112,utilisable
842,899,428,96,utilisable
842,938,90,104,non_utilisable
842,942,195,117,utilisable
842,944,397,64,utilisable
842,945,104,121,utilisable
842,973,247,77,utilisable
842,989,241,70,non_utilisable
842,996,356,71,non_utilisable
843,849,444,78,non_utilisable
843,863,365,89,utilisable
843,874,199,69,utilisable
843,880,222,112,utilisable
843,884,433,126,utilisable
843,887,374,78,utilisable
843,888,237,89,non_utilisable
843,891,111,84,utilisable
843,900,235,129,non_utilisable
843,911,121,106,utilisable
843,924,334,98,utilisable
843,933,323,72,utilisable
843,955,472,73,utilisable
843,972,295,98,utilisable
843,982,495,91,utilisable
843,992,214,97,utilisable
843,993,72,112,utilisable
844,857,349,67,non_utilisable
844,866,76,110,utilisable
844,869,170,122,utilisable
844,900,240,84,utilisable
844,924,66,63,non_utilisable
844,929,325,111,non_utilisable
844,941,276,99,utilisable
844,949,267,64,non_utilisable
844,950,210,89,utilisable
844,972,253,96,utilisable
844,989,259,82,utilisable
844,992,298,125,utilisable
844,994,213,115,utilisable
845,849,354,85,utilisable
845,851,88,60,utilisable
845,861,90,107,utilisable
845,862,372,62,utilisable
845,865,114,60,utilisable
845,877,468,103,utilisable
845,880,432,84,utilisable
845,887,313,60,utilisable
845,891,349,96,utilisable
845,897,312,121,utilisable
845,905,365,110,utilisable
845,907,332,88,utilisable
845,926,169,68,utilisable
845,958,75,129,utilisable
845,964,242,81,non_utilisable
845,966,183,77,utilisable
845,984,135,101,utilisable
845,988,485,106,utilisable
845,992,125,118,utilisable
845,999,109,123,non_utilisable
846,847,243,119,utilisable
846,898,182,101,utilisable
846,901,247,114,utilisable
846,904,79,121,utilisable
846,906,260,116,non_utilisable
846,911,205,66,non_utilisable
846,913,328,100,utilisable
846,918,486,70,utilisable
846,930,232,75,utilisable
846,947,314,80,utilisable
846,954,66,88,utilisable
846,966,387,130,utilisable
846,970,304,74,utilisable
846,984,193,130,utilisable
846,990,311,92,utilisable
846,992,379,64,utilisable
846,996,381,130,utilisable
846,999,135,92,non_utilisable
847,853,360,60,non_utilisable
847,868,282,90,utilisable
847,871,375,71,non_utilisable
847,873,279,116,utilisable
847,874,59,128,utilisable
847,877,278,114,utilisable
847,940,409,121,utilisable
847,953,55,74,utilisable
847,989,132,90,utilisable
847,995,232,113,utilisable
848,863,235,109,utilisable
848,882,500,129,utilisable
848,888,212,92,non_utilisable
848,899,151,98,utilisable
848,905,89,81,utilisable
848,920,384,96,utilisable
848,923,440,91,utilisable
848,926,162,72,utilisable
848,936,139,75,non_utilisable
848,942,439,128,utilisable
848,952,482,82,utilisable
848,954,50,89,utilisable
848,957,444,99,utilisable
848,966,309,80,non_utilisable
848,980,339,104,utilisable
849,867,461,107,utilisable
849,892,316,64,utilisable
849,896,377,107,utilisable
849,905,390,129,non_utilisable
849,907,144,128,utilisable
849,915,205,96,utilisable
849,918,177,97,utilisable
849,937,243,107,utilisable
849,950,135,66,utilisable
849,951,287,75,utilisable
849,960,468,119,utilisable
849,965,394,121,utilisable
849,966,419,67,utilisable
849,969,191,92,utilisable
850,862,310,91,utilisable
850,878,418,115,non_utilisable
850,897,363,130,utilisable
850,912,493,125,utilisable
850,926,194,79,utilisable
850,947,282,74,non_utilisable
850,961,345,110,utilisable
850,975,299,66,utilisable
850,984,396,102,utilisable
851,862,391,108,utilisable
851,867,173,109,utilisable
851,874,328,89,utilisable
851,887,432,115,utilisable
851,890,181,68,utilisable
851,906,133,108,non_utilisable
851,923,129,70,utilisable
851,945,234,88,utilisable
851,946,414,80,utilisable
851,952,218,128,utilisable
851,954,372,89,utilisable
851,968,365,108,utilisable
851,978,226,101,utilisable
851,985,304,68,utilisable
851,991,90,123,utilisable
851,997,187,70,utilisable
852,868,474,89,non_utilisable
852,871,52,85,utilisable
852,883,287,108,non_utilisable
852,885,83,127,utilisable
852,889,238,92,non_utilisable
852,890,423,62,utilisable
852,903,258,92,utilisable
852,904,234,61,utilisable
852,910,380,90,utilisable
852,913,498,86,utilisable
852,943,472,92,utilisable
852,946,81,117,utilisable
852,948,106,88,utilisable
852,954,211,108,utilisable
852,966,343,117,non_utilisable
852,975,295,93,utilisable
852,977,145,83,utilisable
852,981,142,76,utilisable
852,991,136,104,utilisable
853,855,353,77,utilisable
853,862,211,94,utilisable
853,863,292,81,utilisable
853,864,181,79,utilisable
853,869,60,81,utilisable
853,895,136,100,utilisable
853,916,423,122,utilisable
853,920,108,90,utilisable
853,921,238,94,non_utilisable
853,923,386,119,utilisable
853,925,233,123,utilisable
853,941,336,104,utilisable
853,949,316,112,utilisable
853,950,300,88,non_utilisable
853,951,58,89,non_utilisable
853,953,237,113,utilisable
853,958,298,100,utilisable
853,979,455,127,non_utilisable
853,990,491,85,utilisable
853,999,438,60,non_utilisable
854,855,311,85,utilisable
854,861,169,74,utilisable
854,866,67,67,utilisable
854,868,378,108,utilisable
854,915,435,99,utilisable
854,929,104,124,utilisable
854,943,427,72,utilisable
854,952,314,111,utilisable
854,977,351,86,utilisable
855,876,372,115,utilisable
855,892,110,126,non_utilisable
855,907,342,73,utilisable
855,921,203,129,utilisable
855,926,336,86,utilisable
855,935,132,129,utilisable
855,936,179,84,utilisable
855,938,399,91,utilisable
855,945,303,97,utilisable
855,962,52,75,utilisable
855,979,112,74,utilisable
855,995,383,66,non_utilisable
856,857,419,81,utilisable
856,871,293,101,utilisable
856,875,302,62,utilisable
856,887,189,128,utilisable
856,904,405,74,utilisable
856,928,337,124,utilisable
856,944,213,92,utilisable
856,958,460,104,non_utilisable
856,965,93,94,utilisable
856,998,66,130,utilisable
857,859,397,100,non_utilisable
857,877,143,61,utilisable
857,906,99,107,non_utilisable
857,912,175,88,utilisable
857,926,94,107,utilisable
857,933,263,119,non_utilisable
857,954,268,82,utilisable
857,978,386,81,utilisable
857,985,202,62,utilisable
857,989,454,78,utilisable
857,999,391,75,utilisable
858,869,102,114,non_utilisable
858,893,142,107,non_utilisable
858,898,226,108,utilisable
858,905,270,122,utilisable
858,909,269,103,utilisable
858,916,277,66,utilisable
858,917,447,91,utilisable
858,923,203,60,utilisable
858,925,305,125,non_utilisable
858,927,266,101,utilisable
858,939,399,75,non_utilisable
858,947,371,66,utilisable
858,948,260,92,utilisable
858,958,323,90,utilisable
858,966,178,110,utilisable
858,973,249,121,utilisable
858,999,444,115,utilisable
859,869,347,91,utilisable
859,876,397,114,utilisable
859,893,333,70,utilisable
859,899,278,70,utilisable
859,908,494,129,utilisable
859,913,468,120,utilisable
859,915,247,86,utilisable
859,918,78,99,non_utilisable
859,920,459,70,utilisable
859,924,420,101,non_utilisable
859,956,107,105,utilisable
859,957,362,115,utilisable
859,959,340,67,utilisable
859,960,441,83,non_utilisable
859,963,175,130,utilisable
859,971,420,89,utilisable
859,978,266,108,non_utilisable
860,865,83,129,non_utilisable
860,867,487,78,utilisable
860,873,59,61,utilisable
860,874,353,96,utilisable
860,876,242,105,utilisable
860,877,120,94,utilisable
860,891,246,128,utilisable
860,904,196,81,utilisable
860,916,250,64,utilisable
860,923,376,122,utilisable
860,927,85,124,utilisable
860,928,416,79,non_utilisable
860,930,371,116,utilisable
860,939,394,128,utilisable
860,942,83,129,non_utilisable
860,944,84,61,non_utilisable
860,949,489,106,non_utilisable
860,954,184,104,utilisable
860,964,302,107,utilisable
860,975,102,126,utilisable
860,976,414,65,utilisable
861,864,491,97,utilisable
861,868,156,123,utilisable
861,876,324,124,utilisable
861,892,342,72,utilisable
861,897,417,104,utilisable
861,899,450,112,utilisable
861,904,137,72,utilisable
861,912,338,122,utilisable
861,922,298,66,non_utilisable
861,928,153,103,utilisable
861,952,383,112,utilisable
861,963,339,95,non_utilisable
861,975,286,115,utilisable
861,982,62,64,utilisable
862,869,170,105,utilisable
862,872,231,75,non_utilisable
862,893,278,121,non_utilisable
862,894,250,106,utilisable
862,900,219,99,utilisable
862,927,297,62,non_utilisable
862,929,239,93,utilisable
862,934,75,107,utilisable
862,935,433,123,utilisable
862,954,273,71,non_utilisable
862,955,214,125,non_utilisable
862,960,416,67,utilisable
862,964,483,86,utilisable
862,973,238,119,utilisable
862,979,213,67,utilisable
862,981,236,105,non_utilisable
862,985,423,105,utilisable
862,986,434,97,non_utilisable
863,875,471,120,utilisable
863,885,336,121,utilisable
863,911,386,67,utilisable
863,940,226,73,utilisable
863,944,314,113,non_utilisable
863,953,381,73,non_utilisable
863,976,394,98,non_utilisable
864,866,282,117,non_utilisable
864,883,456,79,utilisable
864,901,417,81,utilisable
864,904,55,125,utilisable
864,931,490,83,utilisable
864,985,386,80,utilisable
864,993,449,67,non_utilisable
864,997,375,89,non_utilisable
865,879,227,112,utilisable
865,880,351,93,non_utilisable
865,899,194,77,utilisable
865,904,99,76,utilisable
865,905,448,71,utilisable
865,909,115,128,utilisable
865,914,327,64,utilisable
865,924,315,91,utilisable
865,926,125,71,utilisable
865,930,87,86,utilisable
865,932,471,81,non_utilisable
865,934,148,106,utilisable
865,941,253,86,utilisable
865,954,369,125,utilisable
865,969,171,102,utilisable
865,988,89,66,non_utilisable
866,882,306,98,utilisable
866,901,176,108,utilisable
866,904,223,128,utilisable
866,914,443,60,utilisable
866,925,128,76,non_utilisable
866,926,283,104,utilisable
866,939,184,78,utilisable
866,962,274,97,utilisable
866,967,410,90,utilisable
866,975,238,63,utilisable
866,986,322,67,utilisable
867,873,112,62,utilisable
867,880,181,106,utilisable
867,898,449,92,utilisable
867,904,256,128,non_utilisable
867,907,373,79,utilisable
867,925,375,68,utilisable
867,934,145,89,utilisable
867,935,434,63,utilisable
867,949,94,117,utilisable
867,951,402,81,utilisable
867,964,326,116,utilisable
