Ville1,Ville2,Distance,Vitesse,Statut
252,459,131,76,utilisable
253,256,351,113,utilisable
253,259,134,127,utilisable
253,274,457,73,utilisable
253,277,229,70,utilisable
253,279,83,88,utilisable
253,281,375,125,utilisable
253,285,256,126,utilisable
253,299,430,112,utilisable
253,326,298,68,utilisable
253,351,477,110,utilisable
253,352,466,104,utilisable
253,355,121,90,utilisable
253,361,142,101,utilisable
253,368,352,89,non_utilisable
253,371,219,80,utilisable
253,390,226,89,non_utilisable
253,393,369,61,utilisable
253,413,388,68,utilisable
253,431,473,117,non_utilisable
253,457,261,113,utilisable
253,462,453,78,utilisable
253,475,434,84,utilisable
253,477,450,87,non_utilisable
253,489,193,77,utilisable
253,499,443,130,utilisable
254,255,277,128,utilisable
254,257,456,122,non_utilisable
254,260,173,84,utilisable
254,291,114,64,utilisable
254,294,62,76,non_utilisable
254,306,112,124,utilisable
254,321,446,117,non_utilisable
254,326,165,94,utilisable
254,334,159,99,utilisable
254,338,486,63,utilisable
254,353,160,110,non_utilisable
254,373,159,107,non_utilisable
254,375,120,125,non_utilisable
254,392,472,119,utilisable
254,405,82,94,utilisable
254,424,381,68,utilisable
254,426,77,112,non_utilisable
254,427,373,101,utilisable
254,430,156,127,utilisable
254,461,384,126,utilisable
254,468,449,86,utilisable
254,492,468,75,utilisable
255,268,480,113,utilisable
255,269,197,82,utilisable
255,270,288,89,utilisable
255,277,353,92,utilisable
255,290,486,105,utilisable
255,291,500,103,utilisable
255,298,267,110,utilisable
255,303,486,120,utilisable
255,305,80,126,utilisable
255,336,475,76,utilisable
255,338,385,108,utilisable
255,339,191,113,non_utilisable
255,372,121,60,utilisable
255,374,359,94,non_utilisable
255,375,449,91,non_utilisable
255,377,414,121,utilisable
255,378,199,87,utilisable
255,380,105,130,utilisable
255,381,364,91,utilisable
255,382,398,83,utilisable
255,391,408,67,utilisable
255,406,271,97,utilisable
255,410,255,77,utilisable
255,446,274,63,utilisable
255,475,194,119,utilisable
255,481,67,84,utilisable
255,484,94,121,utilisable
256,288,422,92,utilisable
256,294,79,114,utilisable
256,298,475,88,utilisable
256,300,285,94,non_utilisable
256,322,179,128,utilisable
256,335,110,68,non_utilisable
256,341,71,124,non_utilisable
256,345,321,69,utilisable
256,359,93,93,utilisable
256,378,397,71,utilisable
256,409,295,81,utilisable
256,412,431,64,utilisable
256,414,464,93,utilisable
256,447,351,123,non_utilisable
256,449,449,78,utilisable
256,452,423,130,utilisable
256,466,289,75,utilisable
256,467,344,85,utilisable
256,478,373,78,utilisable
256,487,395,113,utilisable
256,492,271,123,non_utilisable
256,494,331,72,utilisable
256,497,388,110,utilisable
256,498,166,70,utilisable
257,259,220,68,utilisable
257,278,143,100,utilisable
257,279,467,63,utilisable
257,284,89,71,non_utilisable
257,292,302,86,utilisable
257,294,434,126,utilisable
257,309,180,110,utilisable
257,329,258,77,utilisable
257,337,231,107,utilisable
257,347,142,92,utilisable
257,350,75,99,utilisable
257,355,215,77,utilisable
257,362,366,71,utilisable
257,381,382,61,non_utilisable
257,386,469,80,utilisable
257,390,419,96,utilisable
257,396,395,96,non_utilisable
257,432,104,70,utilisable
257,447,411,84,utilisable
257,455,379,75,utilisable
257,465,276,103,utilisable
257,470,276,122,utilisable
257,471,247,116,utilisable
257,481,429,88,utilisable
257,489,454,120,utilisable
257,497,132,80,utilisable
258,259,336,113,utilisable
258,261,405,119,utilisable
258,279,232,127,utilisable
258,284,469,129,utilisable
258,305,383,123,non_utilisable
258,309,300,112,utilisable
258,313,76,116,utilisable
258,322,73,89,utilisable
258,337,370,102,non_utilisable
258,341,197,89,utilisable
258,353,395,86,utilisable
258,362,65,96,utilisable
258,369,98,81,utilisable
258,373,116,117,non_utilisable
258,374,486,95,utilisable
258,382,307,101,utilisable
258,393,384,99,non_utilisable
258,396,175,60,non_utilisable
258,405,64,97,utilisable
258,408,474,118,utilisable
258,421,473,111,utilisable
258,428,351,118,non_utilisable
258,441,66,92,utilisable
258,444,215,80,utilisable
258,474,307,81,utilisable
258,488,174,96,utilisable
258,493,452,107,utilisable
258,494,279,84,utilisable
258,498,99,102,utilisable
258,499,277,71,utilisable
259,261,316,117,utilisable
259,263,387,115,utilisable
259,268,136,66,non_utilisable
259,274,474,65,non_utilisable
259,286,129,74,utilisable
259,291,179,81,utilisable
259,302,359,102,utilisable
259,305,486,63,utilisable
259,335,415,76,utilisable
259,348,163,109,non_utilisable
259,370,175,76,utilisable
259,384,183,125,non_utilisable
259,386,428,85,utilisable
259,394,104,112,utilisable
259,403,108,90,non_utilisable
259,404,411,91,non_utilisable
259,405,426,85,utilisable
259,422,97,91,non_utilisable
259,423,116,105,non_utilisable
259,428,278,80,non_utilisable
259,429,372,90,utilisable
259,434,178,71,utilisable
259,438,239,109,non_utilisable
259,439,127,77,utilisable
259,441,148,64,utilisable
259,464,75,94,utilisable
259,475,483,119,utilisable
259,494,445,78,utilisable
260,266,328,73,utilisable
260,302,54,100,utilisable
260,308,317,109,utilisable
260,335,462,91,non_utilisable
260,338,115,96,utilisable
260,339,273,104,non_utilisable
260,357,408,66,utilisable
260,381,127,86,non_utilisable
260,391,437,68,utilisable
260,393,153,128,utilisable
260,406,467,88,utilisable
260,437,429,128,utilisable
260,442,311,126,utilisable
260,472,124,66,non_utilisable
260,489,382,84,utilisable
260,493,118,93,utilisable
260,494,439,96,non_utilisable
260,498,283,82,utilisable
261,299,164,112,utilisable
261,307,236,86,utilisable
261,323,183,63,utilisable
261,336,287,122,utilisable
261,370,246,126,utilisable
261,379,433,77,utilisable
261,399,232,108,utilisable
261,402,201,130,non_utilisable
261,416,65,97,non_utilisable
261,419,437,63,utilisable
261,423,79,71,non_utilisable
261,439,394,127,non_utilisable
261,465,220,121,non_utilisable
261,468,95,76,utilisable
261,481,152,91,utilisable
261,493,177,129,non_utilisable
262,278,251,114,utilisable
262,279,188,88,utilisable
262,281,303,85,non_utilisable
262,299,363,65,utilisable
262,305,156,66,utilisable
262,328,486,79,non_utilisable
262,330,278,116,utilisable
262,331,136,84,utilisable
262,339,196,90,utilisable
262,349,249,125,non_utilisable
262,351,306,105,utilisable
262,374,370,74,utilisable
262,375,310,123,utilisable
262,377,490,97,utilisable
262,378,66,120,utilisable
262,390,246,117,non_utilisable
262,391,228,115,utilisable
262,394,309,111,utilisable
262,403,492,98,utilisable
262,426,365,121,utilisable
262,430,222,60,utilisable
262,436,333,105,non_utilisable
262,437,336,115,utilisable
262,446,318,82,utilisable
262,451,255,70,non_utilisable
262,472,84,71,non_utilisable
262,492,193,74,utilisable
263,265,139,75,non_utilisable
263,269,449,123,utilisable
263,285,325,98,utilisable
263,296,429,96,utilisable
263,299,253,70,utilisable
263,311,372,110,non_utilisable
263,324,464,72,utilisable
263,331,258,64,utilisable
263,345,58,92,utilisable
263,367,138,108,utilisable
263,371,247,73,utilisable
263,374,64,76,utilisable
263,377,218,119,utilisable
263,378,387,65,utilisable
263,381,173,64,utilisable
263,390,296,129,utilisable
263,393,238,67,non_utilisable
263,398,252,64,utilisable
263,420,112,61,utilisable
263,423,306,75,utilisable
263,437,410,116,utilisable
263,443,432,60,utilisable
263,466,450,116,utilisable
263,484,448,71,utilisable
263,486,69,74,non_utilisable
263,491,102,122,utilisable
263,497,238,93,utilisable
264,265,410,60,utilisable
264,289,418,69,utilisable
264,291,288,61,non_utilisable
264,294,87,69,non_utilisable
264,308,488,84,utilisable
264,329,231,72,utilisable
264,338,274,81,utilisable
264,339,166,93,non_utilisable
264,340,209,109,utilisable
264,342,295,113,non_utilisable
264,348,182,78,utilisable
264,365,158,102,utilisable
264,368,88,64,non_utilisable
264,373,430,104,non_utilisable
264,383,129,107,utilisable
264,388,294,69,non_utilisable
264,414,161,114,utilisable
264,416,94,94,utilisable
264,420,281,128,utilisable
264,424,357,64,utilisable
264,427,459,112,utilisable
264,431,443,129,utilisable
264,447,498,97,utilisable
264,467,121,100,utilisable
264,470,206,130,utilisable
264,496,231,112,utilisable
265,306,126,112,utilisable
265,313,361,111,utilisable
265,342,120,76,utilisable
265,355,104,100,utilisable
265,356,409,79,utilisable
265,386,66,124,utilisable
265,389,137,108,utilisable
265,395,358,66,utilisable
265,409,269,99,non_utilisable
265,432,428,99,utilisable
265,458,267,115,non_utilisable
265,459,343,74,non_utilisable
265,471,426,121,utilisable
265,473,321,90,utilisable
265,490,432,64,utilisable
266,273,113,70,utilisable
266,285,218,91,non_utilisable
266,296,268,119,utilisable
266,301,440,64,non_utilisable
266,308,367,103,utilisable
266,323,240,128,utilisable
266,332,362,118,utilisable
266,345,103,127,utilisable
266,346,313,116,utilisable
266,350,95,64,utilisable
266,360,212,92,utilisable
266,369,280,87,non_utilisable
266,375,133,97,utilisable
266,390,133,128,non_utilisable
266,395,321,72,utilisable
266,414,338,109,utilisable
266,428,142,99,non_utilisable
266,440,272,101,utilisable
266,441,186,130,non_utilisable
266,442,281,124,utilisable
266,445,223,91,utilisable
266,450,310,102,utilisable
266,475,133,106,utilisable
266,480,297,76,utilisable
266,483,220,72,utilisable
266,484,207,129,utilisable
266,490,207,90,non_utilisable
266,494,247,72,utilisable
266,498,332,102,utilisable
267,269,140,94,utilisable
267,279,499,108,utilisable
267,284,252,83,non_utilisable
267,291,240,95,utilisable
267,295,279,85,non_utilisable
267,304,488,84,utilisable
267,311,70,94,utilisable
267,329,268,96,non_utilisable
267,332,404,66,utilisable
267,336,488,113,non_utilisable
267,349,342,123,utilisable
267,357,56,130,non_utilisable
267,364,248,61,utilisable
267,368,77,94,utilisable
267,383,159,75,utilisable
267,422,128,95,utilisable
267,431,347,78,non_utilisable
267,434,481,86,non_utilisable
267,443,289,126,utilisable
267,467,281,109,utilisable
267,473,353,94,non_utilisable
267,492,445,78,utilisable
268,273,469,113,utilisable
268,277,453,115,non_utilisable
268,282,361,60,non_utilisable
268,314,137,75,utilisable
268,319,92,130,utilisable
268,326,195,96,utilisable
268,355,123,74,utilisable
268,360,447,82,utilisable
268,361,495,78,utilisable
268,367,55,105,non_utilisable
268,368,358,81,utilisable
268,370,61,114,utilisable
268,387,155,103,utilisable
268,390,482,97,non_utilisable
268,391,94,106,utilisable
268,395,311,100,utilisable
268,403,75,75,utilisable
268,412,346,129,utilisable
268,429,244,119,non_utilisable
268,432,137,85,utilisable
268,436,500,81,utilisable
268,447,180,122,utilisable
268,453,218,75,utilisable
268,459,398,125,utilisable
268,473,274,113,non_utilisable
268,481,345,90,non_utilisable
268,484,342,60,utilisable
268,497,498,93,non_utilisable
269,274,425,113,utilisable
269,277,280,93,utilisable
269,292,116,66,utilisable
269,297,94,86,utilisable
269,301,363,90,non_utilisable
269,319,423,78,non_utilisable
269,329,367,76,utilisable
269,340,393,123,utilisable
269,341,71,130,utilisable
269,356,315,83,utilisable
269,359,423,68,non_utilisable
269,365,181,91,utilisable
269,372,290,114,utilisable
269,373,195,127,utilisable
269,389,401,69,utilisable
269,396,348,102,utilisable
269,409,481,76,utilisable
269,410,134,62,utilisable
269,412,255,87,utilisable
269,418,140,66,utilisable
269,464,141,81,utilisable
269,476,156,71,utilisable
269,477,323,114,utilisable
269,482,242,110,non_utilisable
269,489,62,67,utilisable
270,280,424,75,utilisable
270,285,181,90,utilisable
270,291,186,111,utilisable
270,324,405,108,utilisable
270,340,217,68,non_utilisable
270,356,165,76,utilisable
270,369,453,83,utilisable
270,371,138,92,utilisable
270,374,303,70,utilisable
270,380,140,106,non_utilisable
270,395,95,126,utilisable
270,403,118,121,utilisable
270,413,351,120,utilisable
270,436,488,85,utilisable
270,440,411,89,non_utilisable
270,441,126,61,utilisable
270,457,217,77,utilisable
270,464,300,74,utilisable
270,467,264,80,utilisable
271,281,479,61,utilisable
271,293,160,82,utilisable
271,316,470,81,utilisable
271,317,215,61,utilisable
271,327,453,105,utilisable
271,349,417,100,utilisable
271,369,339,129,utilisable
271,401,379,125,non_utilisable
271,444,211,69,utilisable
271,447,113,112,utilisable
271,495,167,118,utilisable
271,496,297,86,utilisable
271,499,139,108,non_utilisable
272,275,65,94,utilisable
272,277,148,60,utilisable
272,280,295,76,utilisable
272,289,141,122,utilisable
272,318,118,99,utilisable
272,329,467,63,non_utilisable
272,345,366,61,non_utilisable
272,359,145,115,utilisable
272,397,366,92,utilisable
272,405,109,81,non_utilisable
272,407,290,103,utilisable
272,411,111,110,non_utilisable
272,419,219,77,utilisable
272,421,168,70,utilisable
272,428,415,94,utilisable
272,432,377,61,non_utilisable
272,439,85,78,utilisable
272,444,127,75,utilisable
272,453,183,124,utilisable
272,458,236,115,utilisable
272,459,427,126,non_utilisable
272,468,270,67,utilisable
272,479,426,110,utilisable
273,285,324,110,utilisable
273,317,307,95,utilisable
273,330,417,125,utilisable
273,338,366,70,non_utilisable
273,342,469,69,utilisable
273,348,161,95,utilisable
273,368,301,79,utilisable
273,371,154,69,utilisable
273,384,391,122,utilisable
273,392,256,128,utilisable
273,396,61,108,non_utilisable
273,403,167,121,utilisable
273,425,66,95,utilisable
273,434,248,75,utilisable
273,450,233,106,utilisable
273,458,460,106,utilisable
273,493,469,102,non_utilisable
273,497,447,82,utilisable
274,285,340,98,utilisable
274,286,181,92,non_utilisable
274,287,94,103,utilisable
274,289,238,94,utilisable
274,296,114,94,non_utilisable
274,322,157,98,non_utilisable
274,332,176,112,utilisable
274,343,427,106,utilisable
274,353,325,124,utilisable
274,398,146,112,utilisable
274,415,239,63,utilisable
274,430,311,99,utilisable
274,452,70,88,utilisable
274,460,396,99,utilisable
274,481,153,77,utilisable
274,490,422,119,utilisable
275,276,459,108,non_utilisable
275,296,446,63,utilisable
275,302,202,86,utilisable
275,323,103,103,utilisable
275,329,477,116,utilisable
275,331,279,117,utilisable
275,336,464,86,utilisable
275,338,329,112,non_utilisable
275,341,85,88,utilisable
275,355,114,81,utilisable
275,362,121,120,utilisable
275,395,62,119,utilisable
275,403,336,66,utilisable
275,407,393,129,utilisable
275,417,138,81,utilisable
275,419,228,108,non_utilisable
275,429,119,107,utilisable
275,433,374,63,utilisable
275,456,484,73,utilisable
275,462,94,119,utilisable
275,482,51,74,utilisable
275,486,413,76,utilisable
275,498,436,100,utilisable
276,278,419,94,utilisable
276,281,444,101,utilisable
276,297,439,93,utilisable
276,300,115,60,utilisable
276,303,493,97,utilisable
276,318,233,67,utilisable
276,325,228,75,non_utilisable
276,332,321,61,non_utilisable
276,334,396,126,utilisable
276,336,220,120,non_utilisable
276,337,116,110,non_utilisable
276,349,451,91,non_utilisable
276,379,205,114,utilisable
276,387,180,103,utilisable
276,400,426,92,utilisable
276,419,109,107,utilisable
276,422,55,63,non_utilisable
276,423,271,87,utilisable
276,436,217,89,utilisable
276,438,104,85,utilisable
276,455,380,128,utilisable
276,461,278,125,non_utilisable
276,478,182,85,utilisable
277,292,495,126,non_utilisable
277,297,406,90,utilisable
277,317,425,116,utilisable
277,331,383,121,utilisable
277,362,321,125,utilisable
277,372,147,105,non_utilisable
277,387,87,126,utilisable
277,390,493,74,utilisable
277,394,399,72,utilisable
277,429,255,121,non_utilisable
277,446,143,83,utilisable
277,464,55,118,utilisable
277,480,341,119,utilisable
277,485,498,68,utilisable
277,490,410,105,utilisable
277,491,349,125,utilisable
278,295,192,116,utilisable
278,296,112,118,utilisable
278,307,306,63,utilisable
278,315,269,104,utilisable
278,323,85,97,utilisable
278,345,221,125,utilisable
278,353,285,117,utilisable
278,378,307,121,non_utilisable
278,381,278,65,utilisable
278,389,110,113,non_utilisable
278,405,417,77,utilisable
278,412,115,97,utilisable
278,413,436,127,utilisable
278,428,464,83,utilisable
278,461,118,83,utilisable
278,473,404,99,utilisable
278,474,52,92,utilisable
278,479,395,89,utilisable
279,285,193,102,utilisable
279,290,380,96,utilisable
279,299,123,100,utilisable
279,300,201,105,utilisable
279,310,425,119,utilisable
279,311,393,119,utilisable
279,321,62,81,non_utilisable
279,331,487,122,utilisable
279,340,346,99,utilisable
279,342,260,75,utilisable
279,348,403,101,utilisable
279,351,162,82,utilisable
279,352,378,81,utilisable
279,359,416,71,utilisable
279,369,87,120,utilisable
279,377,246,67,utilisable
279,383,352,99,utilisable
279,385,475,90,utilisable
279,413,274,88,non_utilisable
279,438,409,105,utilisable
279,439,318,97,utilisable
279,446,305,71,utilisable
279,452,296,117,utilisable
279,462,328,127,utilisable
279,466,267,123,non_utilisable
279,467,246,61,utilisable
279,481,190,63,utilisable
279,487,410,87,utilisable
279,494,357,130,non_utilisable
279,498,364,88,non_utilisable
280,285,152,120,utilisable
280,289,348,123,utilisable
280,296,116,107,utilisable
280,300,482,67,utilisable
280,304,161,73,utilisable
280,328,453,97,utilisable
280,335,233,129,utilisable
280,344,157,62,utilisable
280,355,239,129,utilisable
280,358,268,76,utilisable
280,370,247,95,utilisable
280,371,260,98,utilisable
280,375,364,84,utilisable
280,380,290,88,utilisable
280,386,300,95,utilisable
280,388,384,80,utilisable
280,392,185,114,utilisable
280,395,222,112,utilisable
280,401,455,130,utilisable
280,411,320,110,utilisable
280,420,470,77,non_utilisable
280,435,309,109,utilisable
280,446,254,113,non_utilisable
280,467,327,91,non_utilisable
280,477,164,115,utilisable
280,482,142,78,utilisable
280,490,411,119,utilisable
280,495,489,107,utilisable
280,496,278,121,non_utilisable
281,287,248,119,non_utilisable
281,296,66,102,utilisable
281,301,485,110,utilisable
281,306,103,64,utilisable
281,308,261,86,non_utilisable
281,327,129,126,utilisable
281,335,458,120,utilisable
281,347,327,97,utilisable
281,362,327,96,utilisable
281,381,405,81,utilisable
281,392,402,84,utilisable
281,412,186,70,utilisable
281,423,79,109,utilisable
281,459,58,88,non_utilisable
281,460,261,119,utilisable
281,461,412,115,utilisable
281,479,145,123,non_utilisable
281,488,184,111,utilisable
281,492,158,61,utilisable
281,494,376,77,utilisable
282,292,450,68,utilisable
282,299,249,74,utilisable
282,307,97,116,utilisable
282,310,500,64,utilisable
282,311,262,72,utilisable
282,349,196,72,utilisable
282,352,348,84,non_utilisable
282,375,488,130,non_utilisable
282,404,203,102,utilisable
282,405,296,109,utilisable
282,412,92,102,utilisable
282,432,248,91,utilisable
282,450,128,120,utilisable
282,453,356,109,non_utilisable
282,467,470,70,utilisable
282,482,220,89,utilisable
282,483,185,105,utilisable
282,495,62,110,utilisable
283,288,434,95,utilisable
283,304,208,61,utilisable
283,307,390,71,utilisable
283,317,316,71,non_utilisable
283,321,468,129,utilisable
283,327,182,105,utilisable
283,331,323,116,non_utilisable
283,339,273,98,utilisable
283,362,466,107,utilisable
283,372,354,78,non_utilisable
283,376,183,74,utilisable
283,386,345,119,utilisable
283,398,139,60,utilisable
283,400,58,118,utilisable
283,408,387,119,utilisable
283,412,201,95,utilisable
283,415,316,82,utilisable
283,430,345,75,utilisable
283,441,362,118,utilisable
283,448,315,60,utilisable
283,451,211,92,utilisable
283,458,487,75,utilisable
283,476,108,82,utilisable
283,498,429,118,utilisable
284,285,133,94,utilisable
284,286,307,91,utilisable
284,299,344,128,utilisable
284,301,425,109,utilisable
284,306,81,77,utilisable
284,313,500,77,utilisable
284,333,130,104,utilisable
284,338,487,104,non_utilisable
284,344,358,95,utilisable
284,358,449,111,non_utilisable
284,361,197,127,utilisable
284,363,208,82,utilisable
284,393,272,65,utilisable
284,394,178,94,utilisable
284,395,85,100,utilisable
284,417,425,85,non_utilisable
284,418,247,94,utilisable
284,432,424,95,utilisable
284,444,427,82,utilisable
284,471,470,65,utilisable
284,474,344,120,utilisable
284,482,475,86,utilisable
284,485,99,93,utilisable
285,298,121,74,utilisable
285,311,218,113,utilisable
285,315,476,75,utilisable
285,320,126,102,utilisable
285,324,486,111,utilisable
285,329,196,111,utilisable
285,341,303,115,utilisable
285,350,403,114,utilisable
285,351,150,70,utilisable
285,353,251,101,utilisable
285,377,165,62,utilisable
285,389,239,101,non_utilisable
285,392,100,107,utilisable
285,398,192,129,utilisable
285,399,220,93,non_utilisable
285,406,342,64,utilisable
285,422,478,88,utilisable
285,433,321,97,utilisable
285,460,286,78,utilisable
285,462,437,113,utilisable
285,471,233,77,utilisable
285,476,279,80,utilisable
285,494,209,61,utilisable
286,292,367,119,utilisable
286,295,246,108,utilisable
286,296,283,104,utilisable
286,297,98,102,utilisable
286,298,313,109,utilisable
286,302,492,90,non_utilisable
286,304,376,91,utilisable
286,307,131,75,non_utilisable
286,335,172,101,utilisable
286,339,261,92,utilisable
286,342,497,92,non_utilisable
286,350,269,68,utilisable
286,362,69,72,non_utilisable
286,367,104,109,utilisable
286,373,95,116,utilisable
286,376,462,126,utilisable
286,379,442,117,utilisable
286,388,267,121,utilisable
286,399,236,124,utilisable
286,402,143,64,utilisable
286,406,463,110,utilisable
286,421,77,115,utilisable
286,429,443,122,utilisable
286,437,241,61,utilisable
286,442,335,84,utilisable
286,455,485,109,non_utilisable
286,456,257,100,utilisable
286,457,440,102,utilisable
286,462,110,100,utilisable
286,470,318,92,non_utilisable
286,478,298,113,utilisable
286,490,358,81,utilisable
287,290,310,90,utilisable
287,296,170,95,utilisable
287,297,240,115,utilisable
287,303,219,85,utilisable
287,311,422,68,non_utilisable
287,312,384,95,utilisable
287,313,288,106,utilisable
287,325,361,89,utilisable
287,329,476,106,utilisable
287,341,256,86,utilisable
287,361,194,76,non_utilisable
287,367,284,75,non_utilisable
287,370,169,68,non_utilisable
287,375,478,121,utilisable
287,408,358,125,utilisable
287,409,496,86,utilisable
287,412,420,106,utilisable
287,418,103,68,non_utilisable
287,453,395,90,non_utilisable
287,456,396,127,utilisable
287,472,471,106,utilisable
287,493,202,75,non_utilisable
288,292,129,113,utilisable
288,293,418,98,utilisable
288,295,145,122,utilisable
288,309,63,130,utilisable
288,317,194,114,utilisable
288,326,59,129,utilisable
288,327,335,101,utilisable
288,352,349,64,utilisable
288,365,143,68,utilisable
288,370,264,102,utilisable
288,376,419,94,utilisable
288,390,318,121,non_utilisable
288,396,148,124,non_utilisable
288,401,372,103,non_utilisable
288,405,95,67,non_utilisable
288,406,218,61,utilisable
288,409,181,97,utilisable
288,414,137,65,non_utilisable
288,426,135,84,utilisable
288,430,194,90,utilisable
288,439,357,97,utilisable
288,441,479,125,utilisable
288,462,385,117,non_utilisable
288,471,65,120,utilisable
288,487,93,60,utilisable
288,498,194,94,utilisable
289,294,332,106,non_utilisable
289,305,239,93,utilisable
289,317,493,105,non_utilisable
289,340,326,120,utilisable
289,354,114,106,utilisable
289,358,160,105,utilisable
289,361,182,120,utilisable
289,387,299,74,non_utilisable
289,391,474,108,utilisable
289,403,164,66,utilisable
289,422,308,124,utilisable
289,425,256,74,utilisable
289,432,171,128,utilisable
289,440,328,129,utilisable
289,462,283,128,utilisable
289,478,72,115,non_utilisable
289,483,62,60,utilisable
289,487,438,60,utilisable
289,497,91,116,utilisable
290,298,115,78,utilisable
290,318,289,111,utilisable
290,360,330,67,non_utilisable
290,363,61,69,utilisable
290,376,286,128,utilisable
290,377,500,74,utilisable
290,387,439,125,utilisable
290,397,135,130,utilisable
290,399,339,66,non_utilisable
290,406,151,91,utilisable
290,409,222,63,utilisable
290,411,283,123,non_utilisable
290,413,176,89,utilisable
290,419,170,74,utilisable
290,428,435,93,utilisable
290,435,253,80,utilisable
290,437,170,95,utilisable
290,448,373,77,utilisable
290,449,485,71,utilisable
290,496,241,126,utilisable
290,498,300,110,non_utilisable
290,499,470,76,utilisable
291,296,95,101,utilisable
291,298,103,113,utilisable
291,308,485,92,non_utilisable
291,316,53,122,utilisable
291,326,68,67,utilisable
291,334,498,74,utilisable
291,348,376,112,non_utilisable
291,357,312,120,utilisable
291,375,387,121,utilisable
291,387,236,84,utilisable
291,393,262,75,utilisable
291,400,351,124,utilisable
291,422,320,110,non_utilisable
291,441,297,94,non_utilisable
291,449,206,115,utilisable
291,456,243,114,utilisable
291,460,440,120,non_utilisable
291,488,214,125,utilisable
291,489,115,82,non_utilisable
292,306,492,119,utilisable
292,319,100,115,non_utilisable
292,320,85,125,utilisable
292,326,256,82,non_utilisable
292,334,191,126,utilisable
292,339,138,102,utilisable
292,347,227,128,non_utilisable
292,361,107,110,utilisable
292,362,488,102,utilisable
292,373,361,67,utilisable
292,376,172,96,non_utilisable
292,378,242,125,utilisable
292,384,131,107,non_utilisable
292,390,286,122,utilisable
292,392,273,88,non_utilisable
292,416,114,130,non_utilisable
292,454,119,80,non_utilisable
292,455,64,95,utilisable
292,488,342,95,utilisable
292,498,122,125,utilisable
293,313,164,125,utilisable
293,321,174,94,utilisable
293,322,193,85,utilisable
293,342,99,70,utilisable
293,349,234,80,utilisable
293,356,367,96,utilisable
293,361,313,103,utilisable
293,363,471,70,utilisable
293,381,410,77,utilisable
293,384,51,104,utilisable
293,391,325,103,utilisable
293,408,454,111,utilisable
293,414,292,106,non_utilisable
293,431,145,109,utilisable
293,442,381,106,utilisable
293,462,326,73,utilisable
293,469,267,122,utilisable
293,478,177,100,utilisable
293,487,473,71,utilisable
293,488,83,66,non_utilisable
293,489,86,113,utilisable
294,297,400,87,utilisable
294,303,384,83,non_utilisable
294,307,465,96,utilisable
294,314,396,65,utilisable
294,318,115,69,utilisable
294,342,214,127,utilisable
294,355,237,113,utilisable
294,365,476,79,utilisable
294,391,108,79,utilisable
294,395,294,61,utilisable
294,409,286,82,utilisable
294,426,146,104,utilisable
294,433,339,97,non_utilisable
294,452,248,109,utilisable
294,465,185,106,utilisable
294,479,463,90,utilisable
294,482,335,129,utilisable
294,489,110,110,non_utilisable
294,493,177,85,utilisable
295,321,222,79,utilisable
295,325,314,122,utilisable
295,340,402,95,utilisable
295,343,469,92,utilisable
295,354,373,107,utilisable
295,362,400,129,utilisable
295,365,476,90,utilisable
295,366,77,119,utilisable
295,382,436,83,utilisable
295,385,285,129,utilisable
295,389,297,68,utilisable
295,411,364,129,utilisable
295,417,134,72,utilisable
295,432,250,124,non_utilisable
295,433,402,89,utilisable
295,451,489,122,utilisable
295,453,478,69,utilisable
295,455,374,106,non_utilisable
295,461,416,86,utilisable
295,464,171,67,utilisable
295,475,191,120,utilisable
295,479,56,79,utilisable
295,484,173,78,non_utilisable
295,486,287,90,utilisable
296,300,136,84,utilisable
296,302,310,74,utilisable
296,324,298,127,utilisable
296,326,57,74,non_utilisable
296,341,441,67,non_utilisable
296,371,143,104,utilisable
296,388,331,102,utilisable
296,423,192,110,utilisable
296,445,411,84,utilisable
296,457,181,67,utilisable
296,461,357,115,utilisable
296,484,140,64,utilisable
296,492,189,88,utilisable
297,307,245,122,utilisable
297,310,361,86,utilisable
297,320,437,110,utilisable
297,334,145,66,utilisable
297,335,263,112,utilisable
297,337,69,84,utilisable
297,340,336,119,utilisable
297,343,110,78,utilisable
297,350,61,119,utilisable
297,378,240,125,utilisable
297,397,152,91,utilisable
297,421,56,130,non_utilisable
297,427,379,116,non_utilisable
297,430,387,76,utilisable
297,439,230,107,utilisable
297,447,90,93,utilisable
297,469,345,71,utilisable
297,485,210,84,utilisable
297,492,445,94,utilisable
298,306,331,61,utilisable
298,358,244,88,non_utilisable
298,359,420,100,utilisable
298,361,305,71,utilisable
298,367,271,99,utilisable
298,371,236,72,utilisable
298,379,450,94,utilisable
298,394,335,67,utilisable
298,398,190,95,utilisable
298,405,371,125,non_utilisable
298,409,206,62,utilisable
298,442,471,125,non_utilisable
298,445,396,119,utilisable
298,453,393,69,non_utilisable
298,475,373,99,utilisable
298,477,340,101,non_utilisable
298,479,247,82,utilisable
298,481,380,87,utilisable
298,497,124,66,non_utilisable
299,314,343,72,non_utilisable
299,361,433,72,utilisable
299,369,366,70,non_utilisable
299,376,406,129,utilisable
299,402,291,74,utilisable
299,411,272,116,utilisable
299,448,203,75,utilisable
299,451,95,106,utilisable
299,456,73,111,utilisable
299,464,386,109,utilisable
299,467,200,93,utilisable
299,470,263,62,utilisable
299,484,362,120,utilisable
299,497,343,79,utilisable
300,307,438,64,utilisable
